gene,HR,coef,p_value,CI_lower,CI_upper,n_samples,covariates,feature_type,gene_transform,q_value
EFNB2,0.8234053181103461,-0.1943067109468281,0.5261518899489763,0.451538477750043,1.5015250112698413,256,age+stage_num+tumor_fraction,pseudobulk_mean,log1p,0.5902378115840017
RRP15,0.11978834391391201,-2.1220288942454566,0.03847482052619247,0.016058949511406198,0.8935358646869027,256,age+stage_num+tumor_fraction,pseudobulk_mean,log1p,0.1371025129522652
SRR,0.10666936634532585,-2.2380212626893243,0.04467819179074772,0.011999850342793127,0.948207968555787,256,age+stage_num+tumor_fraction,pseudobulk_mean,log1p,0.14198530022762637
SYNC,0.3459684369575842,-1.0614077307513947,0.11053779074106404,0.0939449615587839,1.2740881190949034,256,age+stage_num+tumor_fraction,pseudobulk_mean,log1p,0.208527636409039
FNDC5,0.27996789282346884,-1.2730803508754325,0.09378232931842366,0.06316162722560804,1.2409753271878086,256,age+stage_num+tumor_fraction,pseudobulk_mean,log1p,0.19082011079870181
ACP5,0.09158606844627647,-2.3904761100669467,0.025561369070139183,0.011233688511167314,0.7466833289090752,256,age+stage_num+tumor_fraction,pseudobulk_mean,log1p,0.12871663574028444
CNN1,0.70241592574936,-0.353229563584895,0.38732387394281453,0.3153484457500605,1.5645808292246377,256,age+stage_num+tumor_fraction,pseudobulk_mean,log1p,0.47155319778492744
FBXO9,0.13357745410787433,-2.0130737887981893,0.027271499677339474,0.022363510630845476,0.7978593585092549,256,age+stage_num+tumor_fraction,pseudobulk_mean,log1p,0.12871663574028444
VPS50,0.511200371107284,-0.6709936499658596,0.24292945980218977,0.16575430018964216,1.576585458846243,256,age+stage_num+tumor_fraction,pseudobulk_mean,log1p,0.34105381048188765
HARS1,0.41023080528163525,-0.891035337963597,0.2225369158437479,0.09800552567197443,1.7171410739154145,256,age+stage_num+tumor_fraction,pseudobulk_mean,log1p,0.3218056035097209
ZMAT2,0.2321795293895849,-1.4602443729948593,0.05926638446739534,0.050915641530024855,1.0587578246614069,256,age+stage_num+tumor_fraction,pseudobulk_mean,log1p,0.15624254825762648
UBE2C,0.24209456725450595,-1.4184268553786885,0.09634379439220524,0.04548824042399248,1.288460027203716,256,age+stage_num+tumor_fraction,pseudobulk_mean,log1p,0.1932669515843636
SMG5,0.6983201385525815,-0.3590776301466229,0.5011160998183095,0.24531199879124058,1.9878808142731146,256,age+stage_num+tumor_fraction,pseudobulk_mean,log1p,0.5692495761806494
CCT3,0.675208235505012,-0.39273413864057394,0.4986412270439585,0.2164596946751728,2.1061942361969086,256,age+stage_num+tumor_fraction,pseudobulk_mean,log1p,0.5671919546141235
GLMP,0.10293691859580412,-2.273638919188422,0.030518473388009792,0.013120555565668782,0.8075884559130025,256,age+stage_num+tumor_fraction,pseudobulk_mean,log1p,0.13033150574414104
MEF2D,0.15198577605558888,-1.8839683410962613,0.032222207598430655,0.02710284728961868,0.8522970253412301,256,age+stage_num+tumor_fraction,pseudobulk_mean,log1p,0.13186808298136926
SND1,0.15016096298037088,-1.8960474736958717,0.049181169195205994,0.02270214825761488,0.9932238371154605,256,age+stage_num+tumor_fraction,pseudobulk_mean,log1p,0.1467228651227157
COL18A1,0.8289302221163602,-0.18761929853978163,0.751499228156529,0.2595319037096812,2.647556247676254,256,age+stage_num+tumor_fraction,pseudobulk_mean,log1p,0.7857993076067926
SLC19A1,0.32536716452850156,-1.1228009973142592,0.22767373520274825,0.05249760265691363,2.016545259126711,256,age+stage_num+tumor_fraction,pseudobulk_mean,log1p,0.3269144071045931
KPNB1,0.09099265477470583,-2.3969764924845345,0.18068884410106828,0.0027216773724340927,3.0421178155822326,256,age+stage_num+tumor_fraction,pseudobulk_mean,log1p,0.2800420434389019
NPEPPS,0.88523642306306,-0.1219005249469775,0.9121517184726033,0.10151891875443145,7.719187067122639,256,age+stage_num+tumor_fraction,pseudobulk_mean,log1p,0.9246589870701005
TBX21,0.17880817638412366,-1.7214416880705783,0.08604312438161225,0.02505012604454531,1.276335451764239,256,age+stage_num+tumor_fraction,pseudobulk_mean,log1p,0.183481376062179
TCF25,0.38906683593196917,-0.9440041353870127,0.2190565521707565,0.08634387887460232,1.7531411003894515,256,age+stage_num+tumor_fraction,pseudobulk_mean,log1p,0.31849010992233834
TUBB6,0.35166107740073804,-1.0450874155135756,0.40022408921364405,0.030806170166948893,4.014309883002765,256,age+stage_num+tumor_fraction,pseudobulk_mean,log1p,0.4827041329960326
DEF8,0.5327931142187725,-0.6296220836030352,0.2524465496077,0.1812418723371639,1.5662412824275949,256,age+stage_num+tumor_fraction,pseudobulk_mean,log1p,0.3499733694111208
MEOX1,0.0407246646320698,-3.2009213594679036,0.01140384987122183,0.0034116183548645483,0.48613242657395817,256,age+stage_num+tumor_fraction,pseudobulk_mean,log1p,0.1283990270955332
SOST,0.09000363608518538,-2.407905208521464,0.019668507972848196,0.011900989760236817,0.6806706561180411,256,age+stage_num+tumor_fraction,pseudobulk_mean,log1p,0.1283990270955332
NKX2-1,0.554120563467586,-0.590372992323731,0.3932627692919254,0.14287939559893584,2.149012442070561,256,age+stage_num+tumor_fraction,pseudobulk_mean,log1p,0.4766198401068377
PAX9,0.36228495148007617,-1.015324218018618,0.12284312540013147,0.09975267105924247,1.315758111288793,256,age+stage_num+tumor_fraction,pseudobulk_mean,log1p,0.2209458266833811
IRX2,0.7211728113611598,-0.32687648753005133,0.5819918128009502,0.22521195161116683,2.3093366942821296,256,age+stage_num+tumor_fraction,pseudobulk_mean,log1p,0.6380682984912702
ITGA3,0.416725326527155,-0.8753279635978182,0.25894855181729026,0.09116587482537321,1.9048794091188943,256,age+stage_num+tumor_fraction,pseudobulk_mean,log1p,0.3556934160093481
SGCA,0.790032710476452,-0.23568092871186594,0.4163999274167943,0.4475005568602616,1.3947506300370247,256,age+stage_num+tumor_fraction,pseudobulk_mean,log1p,0.4974756994478945
DLX3,0.09145649486586481,-2.3918918857172695,0.023011965124315685,0.01163008534891685,0.7191942451160904,256,age+stage_num+tumor_fraction,pseudobulk_mean,log1p,0.1283990270955332
TULP3,0.5284546068603007,-0.6377983678804182,0.315012333384491,0.15229469574545793,1.8337097700279152,256,age+stage_num+tumor_fraction,pseudobulk_mean,log1p,0.4067912616514039
GTF2H4,0.07677847038286026,-2.566831011685814,0.018877988167637957,0.009009065715234108,0.654333501459931,256,age+stage_num+tumor_fraction,pseudobulk_mean,log1p,0.1283990270955332
TUBB,0.5337608951388437,-0.6278073022095189,0.4084155417931834,0.12048168414185736,2.3646805338807555,256,age+stage_num+tumor_fraction,pseudobulk_mean,log1p,0.4905936558146293
ELL2,0.10930196130575691,-2.2136409397176675,0.05448386131384429,0.011448824899602143,1.04350611089356,256,age+stage_num+tumor_fraction,pseudobulk_mean,log1p,0.15170516514443166
JUP,0.7575530988747765,-0.2776616465308721,0.7192799706005981,0.16666301468275221,3.443395637041527,256,age+stage_num+tumor_fraction,pseudobulk_mean,log1p,0.7577871019800017
FKBP10,0.8052454809427171,-0.21660810277947642,0.6390257056302376,0.32572534495997607,1.9906964398436457,256,age+stage_num+tumor_fraction,pseudobulk_mean,log1p,0.6885106803139089
KLHL10,0.12009997191262203,-2.119430783762821,0.027863873788072372,0.01816415467453155,0.794091633322022,256,age+stage_num+tumor_fraction,pseudobulk_mean,log1p,0.12885434663466977
MNX1,0.1167672755937606,-2.147572422555231,0.03343822527781732,0.016136098536526693,0.844974800985821,256,age+stage_num+tumor_fraction,pseudobulk_mean,log1p,0.13310087518181243
NOM1,0.10579139750177116,-2.246286071920682,0.01992796668134787,0.015959564068868417,0.7012609954183596,256,age+stage_num+tumor_fraction,pseudobulk_mean,log1p,0.1283990270955332
ERGIC1,0.08409356431021814,-2.475825239185608,0.008910485724952325,0.013152499897096073,0.5376717440581888,256,age+stage_num+tumor_fraction,pseudobulk_mean,log1p,0.1283990270955332
TNK1,0.2390907457649734,-1.4309121097212092,0.11008064207835132,0.04133164344855491,1.3830658532028397,256,age+stage_num+tumor_fraction,pseudobulk_mean,log1p,0.20812344073009428
TCEA3,0.61926269526494,-0.47922570978940005,0.4179732018307437,0.1941945943121511,1.9747526294700906,256,age+stage_num+tumor_fraction,pseudobulk_mean,log1p,0.49891948694703103
IFRD1,0.40829853931311216,-0.8957566581474241,0.16314600805935575,0.1159406191327648,1.4378713728820298,256,age+stage_num+tumor_fraction,pseudobulk_mean,log1p,0.2621106486817583
STK38L,0.07409059507699525,-2.60246667677323,0.020504428559963133,0.008197543338342704,0.66964162948519,256,age+stage_num+tumor_fraction,pseudobulk_mean,log1p,0.1283990270955332
BRPF1,0.2050762544595291,-1.5843733960352115,0.029333898842880447,0.0493161787823273,0.8527885002765175,256,age+stage_num+tumor_fraction,pseudobulk_mean,log1p,0.12940659936441096
AKR1B1,0.061954610606502244,-2.781353249035486,0.010439564655712589,0.007372315720127568,0.5206469610252803,256,age+stage_num+tumor_fraction,pseudobulk_mean,log1p,0.1283990270955332
HOXC13,0.5971514811252663,-0.5155844605471294,0.49596913049976965,0.1353613176354924,2.6343559418529154,256,age+stage_num+tumor_fraction,pseudobulk_mean,log1p,0.5648571736069072
HOXC11,0.11986604323343947,-2.1213804661221514,0.043267764398967706,0.015320318613180483,0.9378309082997605,256,age+stage_num+tumor_fraction,pseudobulk_mean,log1p,0.14051217761263737
HOXC8,0.07817320371952687,-2.5488283535865612,0.030483504011411765,0.007769085839490055,0.7865854369522274,256,age+stage_num+tumor_fraction,pseudobulk_mean,log1p,0.13033150574414104
HOXC6,0.11961798658164331,-2.1234520592943467,0.037131983775523,0.016240892010811882,0.8810145837014843,256,age+stage_num+tumor_fraction,pseudobulk_mean,log1p,0.13632902484208947
TAT,0.3486687340792198,-1.053632993561448,0.1019780923814814,0.09862613063409015,1.2326336371791615,256,age+stage_num+tumor_fraction,pseudobulk_mean,log1p,0.19935004356852282
MARVELD3,0.4704994576906324,-0.75396047258089,0.17277392475975994,0.1591568679179658,1.3908902743755913,256,age+stage_num+tumor_fraction,pseudobulk_mean,log1p,0.2721149154258217
DDX18,0.8120129912065663,-0.2082389399255771,0.49386495835339694,0.4471845854631224,1.4744808281022705,256,age+stage_num+tumor_fraction,pseudobulk_mean,log1p,0.5633543909191012
UBL3,0.7298196360619063,-0.3149578492552815,0.6252724919045536,0.20619870738770127,2.5831233761327757,256,age+stage_num+tumor_fraction,pseudobulk_mean,log1p,0.6764635241084147
GRAMD2B,0.19485159918579373,-1.6355170399650283,0.06060797633910518,0.03529828245619251,1.0756088699890975,256,age+stage_num+tumor_fraction,pseudobulk_mean,log1p,0.15753236267387716
EEF1E1,0.26792805360619754,-1.3170367912055216,0.04947312836364667,0.07200366329216051,0.9969693016580338,256,age+stage_num+tumor_fraction,pseudobulk_mean,log1p,0.14700064667164797
AKT1,0.24599921912727357,-1.4024269173341881,0.11189211252485243,0.04365447866713217,1.3862407170788429,256,age+stage_num+tumor_fraction,pseudobulk_mean,log1p,0.20975170271414564
CLDN15,0.11559974977697138,-2.1576214873052737,0.014499081639899093,0.020497324227097533,0.6519534940483629,256,age+stage_num+tumor_fraction,pseudobulk_mean,log1p,0.1283990270955332
IL16,0.10816786093853811,-2.224070990532803,0.07923674358005661,0.009025499757298723,1.2963588116610563,256,age+stage_num+tumor_fraction,pseudobulk_mean,log1p,0.17641558553547684
TCIRG1,0.08294737617878202,-2.489548894204832,0.02614581498263088,0.009246622501464784,0.7440843631125259,256,age+stage_num+tumor_fraction,pseudobulk_mean,log1p,0.12871663574028444
NAGLU,0.13927591747447435,-1.9712982955939984,0.07756851105480307,0.015601572826928785,1.2433221575503872,256,age+stage_num+tumor_fraction,pseudobulk_mean,log1p,0.1744621814991846
COASY,0.1403583223279374,-1.9635566809750806,0.06505691547527191,0.017429077731329172,1.1303213486334471,256,age+stage_num+tumor_fraction,pseudobulk_mean,log1p,0.16133560397882765
SMO,0.22162839397730014,-1.5067532006506523,0.06632223549372705,0.044377162808498606,1.1068563627855597,256,age+stage_num+tumor_fraction,pseudobulk_mean,log1p,0.16273577589661015
TSPAN33,0.12378201681842557,-2.0892331892309866,0.03977734487975894,0.016893504769849226,0.9069750709742002,256,age+stage_num+tumor_fraction,pseudobulk_mean,log1p,0.13811824547054657
CRNKL1,0.019373340090903777,-3.943857380140391,0.007806580020012459,0.0010600368726017342,0.35406910455541574,256,age+stage_num+tumor_fraction,pseudobulk_mean,log1p,0.1283990270955332
RIN2,0.46097731180044604,-0.7744064523800096,0.21405198449907362,0.135880086366,1.563879503449724,256,age+stage_num+tumor_fraction,pseudobulk_mean,log1p,0.3131555021628855
FOLH1,0.6369929375748077,-0.450996710481156,0.6059381494243987,0.11481287636215494,3.534098398861568,256,age+stage_num+tumor_fraction,pseudobulk_mean,log1p,0.6595635550877438
RTCB,0.12554551418696253,-2.0750869233122495,0.026755656539846046,0.020016582141975565,0.787430942039598,256,age+stage_num+tumor_fraction,pseudobulk_mean,log1p,0.12871663574028444
PWP1,0.07944200476058799,-2.5327280234031733,0.05171157211436213,0.006193528671681894,1.0189719713798442,256,age+stage_num+tumor_fraction,pseudobulk_mean,log1p,0.14942924646653538
FBXO7,0.334196586342735,-1.0960258772873288,0.29810103332097015,0.042402233410216164,2.633997064320385,256,age+stage_num+tumor_fraction,pseudobulk_mean,log1p,0.3918054807544598
CAPNS1,0.4366992071795332,-0.828510633973073,0.3905946924103547,0.06587990417999741,2.894755235681347,256,age+stage_num+tumor_fraction,pseudobulk_mean,log1p,0.47426878623015106
LRP3,0.596191755941179,-0.5171929255070683,0.2977084143128452,0.2252348474023339,1.5781066471357361,256,age+stage_num+tumor_fraction,pseudobulk_mean,log1p,0.39151519063046003
DSG4,0.4616568145912744,-0.7729334894920207,0.4299459660340169,0.06772531051242478,3.146932998106554,256,age+stage_num+tumor_fraction,pseudobulk_mean,log1p,0.5093876453090133
EVX2,0.13375614372213784,-2.011736959889848,0.029906650596536598,0.02176073841651214,0.8221552798889237,256,age+stage_num+tumor_fraction,pseudobulk_mean,log1p,0.13005827033667125
HOXD13,0.6389936037641172,-0.4478608344135152,0.5092336311504928,0.16901227481640033,2.4158767527092797,256,age+stage_num+tumor_fraction,pseudobulk_mean,log1p,0.5763167871944799
HOXD12,0.35089302564267755,-1.0472738722169437,0.17600265562976852,0.07698264986535447,1.5993982496059125,256,age+stage_num+tumor_fraction,pseudobulk_mean,log1p,0.27529601109885
FOLR1,0.13538599486510536,-1.999625359118859,0.030931383249542106,0.02202037942149085,0.8323820064483421,256,age+stage_num+tumor_fraction,pseudobulk_mean,log1p,0.1305870767973964
CLPB,0.19663471225099308,-1.626407524031496,0.09450010470882457,0.029223364855048267,1.3230923356641298,256,age+stage_num+tumor_fraction,pseudobulk_mean,log1p,0.19168602451924438
SEPTIN7,0.18075599480916688,-1.710607252190808,0.06622864083419155,0.029134150384195142,1.121458124866962,256,age+stage_num+tumor_fraction,pseudobulk_mean,log1p,0.16259363142869104
ZDHHC4,0.2616831824806349,-1.3406207340992922,0.09919300155372747,0.05316972665790835,1.2879149903060103,256,age+stage_num+tumor_fraction,pseudobulk_mean,log1p,0.19647540655327017
RAC1,0.7032381325509827,-0.3520597069042447,0.2964103230359322,0.36316432680253796,1.3617633522212385,256,age+stage_num+tumor_fraction,pseudobulk_mean,log1p,0.39025837390859114
NUP214,0.07352452008452359,-2.6101363218054945,0.01945576486077781,0.008234116110075355,0.6565191674969035,256,age+stage_num+tumor_fraction,pseudobulk_mean,log1p,0.1283990270955332
AIF1L,0.30547504167597417,-1.1858872003494951,0.07281052421335737,0.0836202511039079,1.1159378243313742,256,age+stage_num+tumor_fraction,pseudobulk_mean,log1p,0.16915738740718342
CPA3,0.3404790121531176,-1.0774017936091242,0.09827012712098329,0.09492694542452265,1.221212345960681,256,age+stage_num+tumor_fraction,pseudobulk_mean,log1p,0.19541153367747727
LTBP1,0.5636605724516853,-0.57330303054574,0.22776686300355836,0.22203489139943025,1.4309158300936158,256,age+stage_num+tumor_fraction,pseudobulk_mean,log1p,0.3269144071045931
UGP2,0.33949325863505714,-1.0803011889255791,0.09978560653645432,0.09378542141594981,1.228929517173856,256,age+stage_num+tumor_fraction,pseudobulk_mean,log1p,0.1971922757692654
KCNH6,0.11999024613633812,-2.1203448217008503,0.021713651845734563,0.019626343929395145,0.7335884472245012,256,age+stage_num+tumor_fraction,pseudobulk_mean,log1p,0.1283990270955332
TRMT1,0.7328589797726565,-0.3108019833633797,0.29992810456411456,0.4071955942904594,1.318978622961989,256,age+stage_num+tumor_fraction,pseudobulk_mean,log1p,0.393312866373972
NACC1,0.12429907254005268,-2.0850647419570842,0.03452019793180888,0.017984327123399084,0.859095774243075,256,age+stage_num+tumor_fraction,pseudobulk_mean,log1p,0.13403446752914733
NFIX,0.19783448849186516,-1.6203245145685476,0.06798513328964245,0.034722192957846405,1.1271893133118929,256,age+stage_num+tumor_fraction,pseudobulk_mean,log1p,0.16429130240471765
SLC1A5,0.07648746804274185,-2.5706283680037716,0.00752016752363828,0.011613246926357394,0.503763745375254,256,age+stage_num+tumor_fraction,pseudobulk_mean,log1p,0.1283990270955332
UBA1,0.06033622957024831,-2.807822533609805,0.025592370016051438,0.005127945763822313,0.7099257219990853,256,age+stage_num+tumor_fraction,pseudobulk_mean,log1p,0.12871663574028444
SIAE,0.5034345409161151,-0.6863015833863,0.34065670512090873,0.12270629386262054,2.065471370777223,256,age+stage_num+tumor_fraction,pseudobulk_mean,log1p,0.429297130373046
VSIG2,0.14828629987201528,-1.9086104152788483,0.08497768332087316,0.01690183709164506,1.3009725872108182,256,age+stage_num+tumor_fraction,pseudobulk_mean,log1p,0.18260925338835707
ESAM,0.13925875066358182,-1.9714215607590064,0.04334847381000597,0.020569783370440443,0.9427906598301917,256,age+stage_num+tumor_fraction,pseudobulk_mean,log1p,0.14051217761263737
SPA17,0.028601214569893466,-3.5543060945792555,0.0038617619037636173,0.0025659408481959953,0.3188029355580072,256,age+stage_num+tumor_fraction,pseudobulk_mean,log1p,0.1283990270955332
