gene,HR,coef,p_value,CI_lower,CI_upper,n_samples,covariates,gene_scaled
TSC22D1,0.7270828414338257,-0.31871485823774315,0.04476519345324211,0.5326008878811348,0.9925808806114287,256,age+stage+tumor_fraction,zscore
ENOX1,0.7366711296145619,-0.30561371485648947,0.021817669916283016,0.5673493928715818,0.9565258375634322,256,age+stage+tumor_fraction,zscore
DNAJC15,1.0381122650166303,0.0374039340173479,0.8030065478068191,0.7737745837125184,1.392753261043205,256,age+stage+tumor_fraction,zscore
EPSTI1,1.0578660497911423,0.05625371841806358,0.7028722854151677,0.7923185448999074,1.412412452673423,256,age+stage+tumor_fraction,zscore
TNFSF11,0.7829750348043416,-0.2446544675298555,0.13800052238491384,0.5666948406146632,1.081798988079577,256,age+stage+tumor_fraction,zscore
AKAP11,0.7854696589715187,-0.24147344842137983,0.11430012319581365,0.5820626151480551,1.059959133448042,256,age+stage+tumor_fraction,zscore
RGCC,0.960339950929038,-0.04046794165328786,0.7907380064133882,0.7122153053636201,1.2949073326633056,256,age+stage+tumor_fraction,zscore
TDRD3,0.8256200530585039,-0.1916205954770132,0.260098667166618,0.5914862418648665,1.1524333513881784,256,age+stage+tumor_fraction,zscore
NAA16,0.9226123308111733,-0.08054614266356354,0.6251971745622525,0.6678341356304108,1.2745882061888192,256,age+stage+tumor_fraction,zscore
DIAPH3,1.0828889605220922,0.0796324332351882,0.5907557068625299,0.8100878666799454,1.4475571713307918,256,age+stage+tumor_fraction,zscore
MTRF1,0.7647753717226395,-0.26817312000895166,0.11135810398155571,0.5497424475934652,1.0639188801116946,256,age+stage+tumor_fraction,zscore
WBP4,0.8673031128404288,-0.1423667521820271,0.35678867145488835,0.6407152983393554,1.174023300976788,256,age+stage+tumor_fraction,zscore
SUGT1,0.778795403936935,-0.2500069069692321,0.07640315278017058,0.59064433312568,1.0268824183643446,256,age+stage+tumor_fraction,zscore
CNMD,0.8330133707854097,-0.18270558558107927,0.23149587582047632,0.6175541400817296,1.1236444400088312,256,age+stage+tumor_fraction,zscore
OLFM4,0.7242894040757416,-0.3225642370805448,0.01544100837277777,0.5578816490440779,0.9403341044740923,256,age+stage+tumor_fraction,zscore
ELP3,0.7870849157392158,-0.2394191383685135,0.13066570311933795,0.577020232412279,1.0736238173041668,256,age+stage+tumor_fraction,zscore
SCARA5,0.7989639438978962,-0.22443946076989468,0.1600517959446532,0.5841756220936399,1.0927251318038702,256,age+stage+tumor_fraction,zscore
PBK,0.7047588406951506,-0.349899604625091,0.009770970350616704,0.5404701729763609,0.9189869272576799,256,age+stage+tumor_fraction,zscore
ESCO2,0.848629520335916,-0.1641325597156043,0.3286981641645219,0.6104936148065876,1.1796553564507415,256,age+stage+tumor_fraction,zscore
CCDC25,1.1742998058372693,0.16067206004550513,0.3059309248445783,0.8633634951903083,1.5972183694024316,256,age+stage+tumor_fraction,zscore
CLU,0.7226954241411502,-0.32476741232920037,0.025907430788134095,0.5430706057970561,0.9617325454541994,256,age+stage+tumor_fraction,zscore
ADAM2,0.7163494020813773,-0.33358723931696843,0.01621227199874987,0.5457757804162403,0.9402331218710068,256,age+stage+tumor_fraction,zscore
EPHX2,0.7989219273231307,-0.22449205097740804,0.13744512115152768,0.5940976772288447,1.0743624666821305,256,age+stage+tumor_fraction,zscore
CHRNA2,0.7325510915170829,-0.3112221910119229,0.03838087479037516,0.5456421625725654,0.9834854021411928,256,age+stage+tumor_fraction,zscore
TRIM35,0.692893276545394,-0.36687929375077316,0.012677335108224986,0.5192608718680266,0.9245855381990588,256,age+stage+tumor_fraction,zscore
STMN4,0.7682644622991475,-0.263621253157976,0.08435739979029784,0.5695055728316882,1.0363907083420847,256,age+stage+tumor_fraction,zscore
DPYSL2,0.6759439577349742,-0.3916451091347105,0.004157116729787169,0.517120335606715,0.8835472181970165,256,age+stage+tumor_fraction,zscore
BNIP3L,0.8061677813796984,-0.21546339265543996,0.22135199593137186,0.57076431719036,1.1386599900531442,256,age+stage+tumor_fraction,zscore
PPP2R2A,0.7670483124887766,-0.2652054906953697,0.07115072299756606,0.5750736941680273,1.0231090722086993,256,age+stage+tumor_fraction,zscore
EBF2,0.9384737184518893,-0.06350042712830552,0.6876471772129499,0.6886237393748303,1.2789755418895268,256,age+stage+tumor_fraction,zscore
NEFL,0.723002337197164,-0.32434282419074956,0.030887989769046317,0.5385627393988215,0.9706062847497937,256,age+stage+tumor_fraction,zscore
ADAM7,0.7001486667178993,-0.3564625854628191,0.011606563889306499,0.5308481196537965,0.9234433303193227,256,age+stage+tumor_fraction,zscore
ADAMDEC1,0.6994735581044346,-0.35742728672841656,0.020521640111580194,0.5169443612228594,0.9464524525035917,256,age+stage+tumor_fraction,zscore
NKX3-1,0.7962274744083111,-0.22787036209301956,0.14317830891794608,0.5868857149288602,1.0802413057190972,256,age+stage+tumor_fraction,zscore
PIBF1,0.6557051572091229,-0.42204404654733263,0.0026325430449309997,0.49804203780909473,0.8632790418294873,256,age+stage+tumor_fraction,zscore
BORA,0.8827273767849875,-0.12473887261307785,0.41453649590892205,0.6541787865720956,1.191123340774717,256,age+stage+tumor_fraction,zscore
RHOBTB2,0.7575179998931695,-0.277707979645723,0.05333853189709399,0.5715457454861355,1.0040027848935638,256,age+stage+tumor_fraction,zscore
KLHL1,0.6962372107542728,-0.36206485666443483,0.019623828457784202,0.5136686998524771,0.9436943574294214,256,age+stage+tumor_fraction,zscore
PEBP4,0.7565783890805549,-0.2789491303942174,0.062217934667046816,0.5643147926659692,1.014346719708534,256,age+stage+tumor_fraction,zscore
BIN3,0.891851502012861,-0.11445563782511266,0.4965162934145473,0.6412344153998849,1.2404186090769498,256,age+stage+tumor_fraction,zscore
PDLIM2,0.8986099693779415,-0.10690618806314853,0.47774260722431794,0.6689487282361521,1.207117740091377,256,age+stage+tumor_fraction,zscore
SORBS3,0.9952425298433181,-0.004768822939155264,0.9755265130010778,0.7338557366114892,1.3497308037442144,256,age+stage+tumor_fraction,zscore
PPP3CC,0.7235332895370603,-0.3236087221694403,0.036639394902644964,0.534128945617481,0.9801012009621113,256,age+stage+tumor_fraction,zscore
SLC39A14,0.8186083590257759,-0.20014950360805422,0.2033225650342288,0.601387491443912,1.114289297667196,256,age+stage+tumor_fraction,zscore
FHIP2B,0.7784229248226042,-0.2504852973330691,0.11979291274836046,0.5677505376215985,1.0672684739811444,256,age+stage+tumor_fraction,zscore
HR,0.7573497434296932,-0.2779301197829197,0.14945874115248667,0.5190072234234533,1.1051457628847767,256,age+stage+tumor_fraction,zscore
SFTPC,0.7158472758064762,-0.33428843671984937,0.03200635420694452,0.5273793727426346,0.9716673589538108,256,age+stage+tumor_fraction,zscore
BMP1,0.816580723187232,-0.20262950656286005,0.20074789791834896,0.5986728452023263,1.113803779183656,256,age+stage+tumor_fraction,zscore
DMTN,0.9696660073315813,-0.03080358911583195,0.8363501411295208,0.7239157558393845,1.2988419690964486,256,age+stage+tumor_fraction,zscore
XPO7,0.8225286970983434,-0.19537190686208383,0.23492843233728664,0.5958524665702186,1.1354378734799941,256,age+stage+tumor_fraction,zscore
FGF17,0.8519533729617295,-0.16022348022111477,0.3080767427903809,0.6260531726097815,1.1593656600687392,256,age+stage+tumor_fraction,zscore
DOK2,0.7367788200579403,-0.30546754030391104,0.05868147483005418,0.5367907109407603,1.0112750064817686,256,age+stage+tumor_fraction,zscore
GFRA2,0.7131589197978149,-0.3380509944868941,0.021317540392332034,0.5348149077206071,0.9509750710854934,256,age+stage+tumor_fraction,zscore
RB1,0.7896656778078984,-0.23614561574057993,0.17454685531701203,0.5615615683346865,1.1104247830865868,256,age+stage+tumor_fraction,zscore
RCBTB2,0.8419858074134577,-0.1719921206853653,0.31614098035264504,0.601531239544705,1.1785590727129722,256,age+stage+tumor_fraction,zscore
ITM2B,0.7664228053634983,-0.26602129629182064,0.0926696477929193,0.5620859299135347,1.0450429112709059,256,age+stage+tumor_fraction,zscore
MED4,0.6981371212728128,-0.3593397466983882,0.008084568737631914,0.5351225728429615,0.9108108400467766,256,age+stage+tumor_fraction,zscore
SUCLA2,0.888435915034882,-0.11829276113010047,0.4438082094754747,0.6563533243675159,1.2025815148944081,256,age+stage+tumor_fraction,zscore
GPC5,0.700891107503876,-0.35540274281005,0.012452834736710144,0.530391533211159,0.9261994466688338,256,age+stage+tumor_fraction,zscore
SPRY2,0.9330198734216731,-0.06932877780251168,0.6731680731856522,0.6760600145609104,1.287646163728803,256,age+stage+tumor_fraction,zscore
RBM26,0.7799078995116131,-0.24857944381941624,0.08377462999142207,0.588408795312359,1.0337308629075153,256,age+stage+tumor_fraction,zscore
OBI1,1.024350606210152,0.024058856892721945,0.8805600662939349,0.7484416740203763,1.401971858149816,256,age+stage+tumor_fraction,zscore
EDNRB,0.7369173430720967,-0.3052795463089071,0.04017609332210402,0.5505287273976878,0.9864102334629941,256,age+stage+tumor_fraction,zscore
SCEL,0.9305953974985672,-0.07193068531929381,0.6171767435257186,0.7018923503900409,1.2338185383617255,256,age+stage+tumor_fraction,zscore
FBXL3,0.8423432538334789,-0.1715676829271964,0.2793920420672582,0.6172752738530427,1.1494744522161053,256,age+stage+tumor_fraction,zscore
CLN5,0.8095440825378275,-0.21128405084581756,0.21129470287128355,0.5812537675767696,1.1274965568037465,256,age+stage+tumor_fraction,zscore
ACOD1,1.1138402911279714,0.10781376599210042,0.499669848866072,0.8144555754771516,1.5232754633832675,256,age+stage+tumor_fraction,zscore
DCT,0.6949758524622209,-0.36387817867962946,0.0076481082951419315,0.5319168923192631,0.908020486808855,256,age+stage+tumor_fraction,zscore
TGDS,0.7875879644643906,-0.238780213613268,0.11693744675570866,0.5843261788457824,1.0615557273070129,256,age+stage+tumor_fraction,zscore
GPR180,0.7174297475622343,-0.33208024894738086,0.021213162192575623,0.5408825243988892,0.9516030181585736,256,age+stage+tumor_fraction,zscore
CLDN10,0.7475663920131189,-0.2909321589147995,0.05870920006993132,0.552901268305865,1.0107690875441318,256,age+stage+tumor_fraction,zscore
DNAJC3,0.8844553082769865,-0.12278329432761736,0.44290373907281033,0.6463481480285092,1.210278384374415,256,age+stage+tumor_fraction,zscore
MBNL2,0.7240689836436095,-0.3228686098596895,0.046008336747271075,0.5272836371119494,0.9942957758868948,256,age+stage+tumor_fraction,zscore
NIPBL,0.7475654046518987,-0.2909334796829384,0.03190938623875893,0.5730957227587975,0.9751495466448726,256,age+stage+tumor_fraction,zscore
NUP155,0.8325731605964015,-0.18323418039253336,0.2725950279135387,0.6001477702215352,1.1550123188654113,256,age+stage+tumor_fraction,zscore
GDNF,1.0757657619188936,0.07303274465702071,0.6380750243404316,0.7935251988182342,1.4583934779140186,256,age+stage+tumor_fraction,zscore
OSMR,0.7154976292811988,-0.33477699336470745,0.07946972023917259,0.4921783727553214,1.0401449674456071,256,age+stage+tumor_fraction,zscore
FYB1,0.8052619136806213,-0.2165876958717408,0.19718125846666995,0.5794032484432476,1.1191631240709061,256,age+stage+tumor_fraction,zscore
C9,0.8789266022307768,-0.12905388622733968,0.4307564769468424,0.6375729402470977,1.2116448540139477,256,age+stage+tumor_fraction,zscore
DAB2,0.9812697681406815,-0.01890786421259063,0.9032056917535135,0.7235141650613113,1.330852116468612,256,age+stage+tumor_fraction,zscore
TTC33,0.8663686226356488,-0.14344479974565968,0.38210887314533304,0.6280619070218628,1.1950965054492042,256,age+stage+tumor_fraction,zscore
MROH2B,0.8031359821203827,-0.21923123675654793,0.13656979103218686,0.6017790159018953,1.0718675605691554,256,age+stage+tumor_fraction,zscore
RAB2B,0.9070108328114151,-0.09760088537557318,0.5507115197068702,0.6582365636722846,1.2498069785847357,256,age+stage+tumor_fraction,zscore
METTL3,0.7626217665019971,-0.2709930894771527,0.09727702924517666,0.5536059067191537,1.050552300262342,256,age+stage+tumor_fraction,zscore
DAD1,0.9485270881784228,-0.052844931049740806,0.7368403517281485,0.6969342228888918,1.290944837346109,256,age+stage+tumor_fraction,zscore
LRP10,0.8823012553002288,-0.1252217219961319,0.4617650778713055,0.6320972111154588,1.2315439641485255,256,age+stage+tumor_fraction,zscore
REM2,0.8516985145579868,-0.16052267092728048,0.323533895240083,0.6192701900925175,1.1713632777833367,256,age+stage+tumor_fraction,zscore
HAUS4,0.8871807050895252,-0.11970659127813894,0.4560287107542307,0.6476118738506375,1.215372409408105,256,age+stage+tumor_fraction,zscore
AJUBA,0.9973119723195693,-0.002691646914024486,0.9868741548530174,0.7237115212314554,1.3743475693733622,256,age+stage+tumor_fraction,zscore
C14orf93,0.7866410642208939,-0.23998321564212124,0.1296932096171154,0.5767267134788929,1.0729590800222701,256,age+stage+tumor_fraction,zscore
SLC7A8,0.7970577128287244,-0.2268281902304944,0.1585459517458775,0.5815057520042939,1.0925102552985,256,age+stage+tumor_fraction,zscore
C6,0.7164612875956362,-0.3334310630470782,0.04893756484728913,0.5141145532217962,0.9984482512825209,256,age+stage+tumor_fraction,zscore
FBXO4,0.9147911782468001,-0.08905946024817642,0.5781586157522864,0.6683380547169334,1.252125169129571,256,age+stage+tumor_fraction,zscore
ACIN1,0.7899395628810328,-0.23579883912978616,0.11247446576376914,0.5903838900538113,1.0569470534634704,256,age+stage+tumor_fraction,zscore
OXCT1,0.8665327602579599,-0.14325536297283215,0.4138948597351225,0.61453036494884,1.2218745686599068,256,age+stage+tumor_fraction,zscore
DROSHA,0.7343362507272038,-0.3087882480089451,0.04470463077085177,0.543200825898917,0.9927262688522389,256,age+stage+tumor_fraction,zscore
PSMB5,0.8188881861851199,-0.19980772925392043,0.2075391588641915,0.6001803924343894,1.1172938501933185,256,age+stage+tumor_fraction,zscore
C5orf22,0.8345830938509132,-0.1808229676187413,0.2407222533575318,0.6169837709025651,1.1289258703236766,256,age+stage+tumor_fraction,zscore
PDZD2,0.7333028693702797,-0.3101964709345231,0.03208406362986223,0.5521967658623829,0.9738070402982005,256,age+stage+tumor_fraction,zscore
SLC22A17,0.9440694052174933,-0.05755559306312298,0.7182807442256505,0.6905615914498818,1.29064091154626,256,age+stage+tumor_fraction,zscore
GOLPH3,0.8682704715138999,-0.14125200973334542,0.3612033197021147,0.6411722795887601,1.1758050616076354,256,age+stage+tumor_fraction,zscore
ZFR,0.8756456026691467,-0.13279383306657516,0.3693890495981207,0.6552415820500768,1.1701870615030867,256,age+stage+tumor_fraction,zscore
EFS,0.8931194816153106,-0.11303490905432464,0.43842379017901,0.6710235064773195,1.1887249861458644,256,age+stage+tumor_fraction,zscore
NGDN,0.8065457415512256,-0.2149946669046193,0.17639888508219737,0.5905596786652194,1.1015246328444064,256,age+stage+tumor_fraction,zscore
SUB1,0.7676973053905222,-0.26435975713162,0.07315623397911132,0.5749217328023878,1.0251119745136565,256,age+stage+tumor_fraction,zscore
NPR3,0.7297824720920598,-0.31500877268112043,0.029081424121031294,0.5499579414766502,0.9684057932553922,256,age+stage+tumor_fraction,zscore
JPH4,0.9650424360520253,-0.035583203426585254,0.8296183159074106,0.6979027143684339,1.3344365686039954,256,age+stage+tumor_fraction,zscore
DHRS2,0.9391584686609272,-0.06277105079560896,0.7199948658024278,0.6663227910302519,1.3237107316917411,256,age+stage+tumor_fraction,zscore
CARMIL3,1.100390016525591,0.09566467744042245,0.5078361359906742,0.829048378020632,1.4605398437183323,256,age+stage+tumor_fraction,zscore
CPNE6,1.1031378325402434,0.09815869396953406,0.5212965084729074,0.8172461942993396,1.4890409843081598,256,age+stage+tumor_fraction,zscore
DCAF11,0.7931832271100168,-0.23170102841229573,0.20084293676797207,0.5561476633109417,1.131245662389683,256,age+stage+tumor_fraction,zscore
FITM1,0.9033232590941346,-0.10167480613300336,0.5072857871134682,0.6688371302327561,1.2200173607833082,256,age+stage+tumor_fraction,zscore
PSME1,0.735454357156895,-0.3072667977569469,0.039243893554764236,0.549150584951554,0.9849631891201193,256,age+stage+tumor_fraction,zscore
EMC9,0.6979165227872866,-0.3596557782324211,0.0073690934716421986,0.5364867238252305,0.9079208322369854,256,age+stage+tumor_fraction,zscore
TGM1,0.7020065365067759,-0.3538125637364618,0.010444538155659834,0.5354672199750894,0.9203423830896048,256,age+stage+tumor_fraction,zscore
CIDEB,0.7357555326204918,-0.306857372195174,0.0533008375141884,0.5389784838076142,1.004374423181781,256,age+stage+tumor_fraction,zscore
ADCY4,0.7328022348147158,-0.31087941593429624,0.026956280016023116,0.5563718520522173,0.965180235787778,256,age+stage+tumor_fraction,zscore
RIPK3,0.6900072510216942,-0.37105317271895516,0.028269073896024198,0.495297599889294,0.9612604756593465,256,age+stage+tumor_fraction,zscore
SDR39U1,0.7096024034765466,-0.34305046090605124,0.030316006163854554,0.5202332374143097,0.9679034994426543,256,age+stage+tumor_fraction,zscore
CMA1,1.0480857547021394,0.046965409557061945,0.7279562471826482,0.8043948114329996,1.3656027284072672,256,age+stage+tumor_fraction,zscore
ZSCAN26,0.7349115697342237,-0.3080051002942951,0.023021546909951892,0.5635028071858845,0.9584602036437729,256,age+stage+tumor_fraction,zscore
ATP12A,0.6675975495717307,-0.4040697577048922,0.0024468172784940672,0.5140385355132709,0.8670293322448256,256,age+stage+tumor_fraction,zscore
SEMA5A,0.7136942861205675,-0.3373005790332859,0.07033564326766403,0.495296160368129,1.0283938677468545,256,age+stage+tumor_fraction,zscore
CCT5,0.7548316917865098,-0.28126047937061566,0.0609088622870628,0.5624807547602673,1.0129606712822101,256,age+stage+tumor_fraction,zscore
CMBL,0.6912483989653899,-0.3692560422923762,0.010602422573295172,0.5207650626260316,0.9175430215358877,256,age+stage+tumor_fraction,zscore
ROPN1L,1.1073512375538448,0.10197089116456635,0.4818677135151558,0.8334329943827764,1.4712961588713565,256,age+stage+tumor_fraction,zscore
