gene,HR,coef,p_value,CI_lower,CI_upper,n_samples,covariates,gene_transform,q_value
DRP2,0.6016054131536565,-0.5081535084587027,0.24107589442219907,0.2572435114972578,1.4069512231006842,260,age+stage_num,log1p,0.31431792259412933
TSPAN32,0.18284386954294005,-1.6991226621955022,0.030214520213870274,0.03933182309531278,0.849995703184676,260,age+stage_num,log1p,0.09248970299129448
LHX2,0.23836429009231164,-1.4339551448918102,0.12138500726938493,0.03883754558141369,1.4629537974305618,260,age+stage_num,log1p,0.19369767173298072
GMPR,1.1804117795582612,0.16586334333053568,0.6890946749272535,0.5237810405589924,2.660218414612448,260,age+stage_num,log1p,0.7296955612403256
GLRA1,0.1697351079127236,-1.773516245919193,0.07223877648373273,0.02454591016366366,1.1737192333080635,260,age+stage_num,log1p,0.14079356841870624
MID2,0.674855621585248,-0.3932565049359608,0.42730427379742897,0.2555783111626756,1.7819591494809206,260,age+stage_num,log1p,0.4926444029948104
TRIM25,0.4820371514349554,-0.7297340902359849,0.13762109808818832,0.1839564374176645,1.2631241321333269,260,age+stage_num,log1p,0.21016575650687183
DGKE,0.6849988032791786,-0.37833818775913325,0.37851769993640083,0.29511756696516467,1.5899540150020732,260,age+stage_num,log1p,0.44783620951817943
HDDC2,0.9414516633645349,-0.060332272229921595,0.8949663738851881,0.3844256296441411,2.3055987064970602,260,age+stage_num,log1p,0.9095976142994514
PEMT,0.16529397257446604,-1.8000297383743196,0.09183137229753871,0.02038855104272121,1.3400705774627584,260,age+stage_num,log1p,0.16264927206856214
RTCA,0.37190822109612054,-0.9891081726323026,0.12324636693084069,0.10572679969020435,1.3082371293197848,260,age+stage_num,log1p,0.1954947881630221
DBT,0.17805887877911056,-1.7256410037276575,0.032420340908590604,0.036636709368292275,0.8653878816833221,260,age+stage_num,log1p,0.09521430161193767
DAZAP2,0.966371798293248,-0.034206634457065,0.934971062853425,0.4249002811325499,2.1978673444209815,260,age+stage_num,log1p,0.9435949842566628
MCTS1,0.8228798259329847,-0.194945108489453,0.5067230491568362,0.46281899279196037,1.4630583845375449,260,age+stage_num,log1p,0.5667689845696801
REM1,0.669472409812453,-0.4012653248383039,0.40184055069481595,0.26200561884567164,1.7106247929899967,260,age+stage_num,log1p,0.46921301395294174
RNF17,0.5358395894415526,-0.6239204361325039,0.2209716354978002,0.19729950962196585,1.4552700417909474,260,age+stage_num,log1p,0.294363403009975
TRAPPC10,0.030439360338279074,-3.492018760063616,0.008791889121050011,0.0022332918588439067,0.41488292456465614,260,age+stage_num,log1p,0.08094766162165955
FAP,0.245706503336144,-1.4036175312007164,0.10093991994539138,0.045924348460266766,1.3145899246432955,260,age+stage_num,log1p,0.172617713076484
NDUFA9,0.6943328955895337,-0.36480375684141725,0.4176669880752829,0.2873642344275376,1.6776554356464743,260,age+stage_num,log1p,0.48422746426257895
EGFL6,0.48461765096258586,-0.7243950474855221,0.31695184141149146,0.11728699669691825,2.002389644534785,260,age+stage_num,log1p,0.38822995145380745
LCK,0.06993919322814356,-2.660129082612987,0.01299892416734945,0.008572162842112738,0.5706250382194116,260,age+stage_num,log1p,0.08094766162165955
TSSK3,0.665364482658549,-0.4074202942516785,0.4992529252588963,0.2040764019034026,2.169334085932339,260,age+stage_num,log1p,0.559695267111961
CTTNBP2,0.1015153602621834,-2.287545159317574,0.0048915326072294036,0.020634740366366765,0.49941836854695487,260,age+stage_num,log1p,0.08094766162165955
GALNT1,0.18912158857074476,-1.6653651449966744,0.06450321242619432,0.03235541307006878,1.1054402299258308,260,age+stage_num,log1p,0.13235142374943473
MYF5,0.26531542415135545,-1.3268358810008851,0.02756491268273137,0.08150689171204376,0.863635857214418,260,age+stage_num,log1p,0.08969263354263997
MKRN2,0.4349981351380554,-0.8324135349415954,0.13789480961765185,0.14485134410469186,1.3063280754704212,260,age+stage_num,log1p,0.21039572859667832
PPARG,0.027877886325037748,-3.579921509269464,0.0030232564120728452,0.002616077577147186,0.2970770258270521,260,age+stage_num,log1p,0.08094766162165955
RAF1,0.29543103354574296,-1.2193198583915372,0.15379981670304813,0.055302698630710245,1.5782140427671385,260,age+stage_num,log1p,0.22706391332551698
SEPTIN1,0.08213451185200747,-2.499396987246332,0.02056616569829192,0.009905187898809184,0.6810651252742598,260,age+stage_num,log1p,0.08429791520711834
PDGFB,0.07697848686148326,-2.5642292875748125,0.017180598132276757,0.009340367210309487,0.6344169673482474,260,age+stage_num,log1p,0.08107525988499571
TAMALIN,0.49311334296681436,-0.7070162267654584,0.18828227442424852,0.1720005174294589,1.4137211483194083,260,age+stage_num,log1p,0.262153788791657
ACVR1B,0.23696288476930183,-1.4398517544596847,0.047247673644111005,0.057142490957288614,0.9826559503708024,260,age+stage_num,log1p,0.11222758465274509
TOM1L2,0.4678915415423692,-0.759518758763494,0.15288574611465,0.1651425391177795,1.3256577972969115,260,age+stage_num,log1p,0.22612937705310565
GPA33,0.7039762539056754,-0.3510106536405924,0.44095002589099386,0.2882889826845344,1.7190478853830091,260,age+stage_num,log1p,0.5053522292702466
ITGA5,0.12244663202936625,-2.100080000826528,0.02562123939310335,0.019365137914177828,0.7742355237427995,260,age+stage_num,log1p,0.08780297949874079
GABRA2,0.3981384246850768,-0.9209555334500747,0.1743562977428767,0.10541882637192138,1.50366125924672,260,age+stage_num,log1p,0.24848088821812284
WDR77,0.22035553588206971,-1.5125129648780233,0.04541200016457823,0.05007955686271619,0.9695884955009269,260,age+stage_num,log1p,0.11042430347672526
ADORA3,0.5552069854113284,-0.588414288075954,0.23742868899189185,0.20917738048838952,1.4736526288350036,260,age+stage_num,log1p,0.31062867604190786
ATP5PB,0.17551876978228798,-1.7400092914685676,0.060524757772536554,0.02852499382955693,1.0799945735296355,260,age+stage_num,log1p,0.12767874121133055
SOX9,0.4642508838984798,-0.7673301748233372,0.1095451662391028,0.18138183166978272,1.1882605948808809,260,age+stage_num,log1p,0.1814436361553349
HNRNPD,0.1352397467951134,-2.000706173407489,0.021279355702917915,0.024639355939720806,0.7422998051552819,260,age+stage_num,log1p,0.0845302782308476
GM2A,0.3113673465664866,-1.1667818851752196,0.09524159506806229,0.07906473076954859,1.2262057122591796,260,age+stage_num,log1p,0.16636261759206744
CLCN4,0.3609057777896071,-1.0191383580694482,0.12816634307457356,0.09709352196083505,1.3415208122171305,260,age+stage_num,log1p,0.2004266035022802
GRM6,0.38435623666979607,-0.9561854567808641,0.1194693800737014,0.11534406862870214,1.2807742818793486,260,age+stage_num,log1p,0.1916695262484474
SEMA4F,0.4105734422131484,-0.8902004569247595,0.1479207240310487,0.12294117174897963,1.3711480788139843,260,age+stage_num,log1p,0.22086372735509313
HK2,0.3148859624049237,-1.155544729814406,0.10957252332007128,0.07646232952092345,1.2967584160843857,260,age+stage_num,log1p,0.1814436361553349
MYO18A,0.707607646382887,-0.3458655106739326,0.4399438870879049,0.2941615721326922,1.7021549673852912,260,age+stage_num,log1p,0.5043259193446714
SEZ6,0.1233058028823473,-2.0930878068021004,0.025029901750148412,0.01976708678081336,0.7691735860247316,260,age+stage_num,log1p,0.08703748601453254
HAAO,0.05053072064630195,-2.985173798028544,0.011392421258468288,0.005004754006368196,0.5101856606310011,260,age+stage_num,log1p,0.08094766162165955
CD52,0.24029160188299403,-1.4259020853190316,0.052809188259680395,0.05675010266626871,1.017444043670691,260,age+stage_num,log1p,0.11893659125893867
ABHD15,0.7129685816022252,-0.338317924612753,0.46331854556489505,0.2886735424042095,1.7608963887660953,260,age+stage_num,log1p,0.5263552213248749
HOXB6,0.043533143197004076,-3.1342327184207295,0.004353287595644973,0.005048628749363816,0.3753760972916994,260,age+stage_num,log1p,0.08094766162165955
BTN1A1,0.17136208360517863,-1.7639765131293883,0.012160543709918419,0.043161808464050315,0.6803459989858038,260,age+stage_num,log1p,0.08094766162165955
KAT2B,0.271642275059898,-1.3032692434958935,0.0675986102315956,0.06714694775273863,1.0989259835225753,260,age+stage_num,log1p,0.1355639577914271
RAB5B,0.26239465224222913,-1.3379056022943132,0.06747883456876799,0.06253522560339768,1.1009947251486296,260,age+stage_num,log1p,0.13550257236779326
CRYBA1,0.3565213632956222,-1.0313611158303138,0.09162636845269449,0.10756220017651581,1.1817114402418156,260,age+stage_num,log1p,0.162391323225023
DNMT3L,0.5339155504444851,-0.627517597763265,0.23354469698322677,0.19014872869519248,1.4991728683255976,260,age+stage_num,log1p,0.3067203807148865
AIRE,0.23356934024079398,-1.4542762856111686,0.04548880059997645,0.05617040815858005,0.971234471832595,260,age+stage_num,log1p,0.11042781785691834
SPG7,0.25195916235682964,-1.3784882587424696,0.09634744517806122,0.04962275687257851,1.2793206886624249,260,age+stage_num,log1p,0.16745121106087532
CHMP1A,0.16631893473343654,-1.793848040374509,0.0350402256185224,0.0313730472946631,0.8817118653172952,260,age+stage_num,log1p,0.09795988048884426
RPA1,0.06849769946086223,-2.68095511879089,0.008555843661844314,0.009284423239304588,0.5053555520355655,260,age+stage_num,log1p,0.08094766162165955
SERPINF1,0.48049526440107865,-0.732937906185229,0.18373797145248172,0.1630695259962672,1.415811431972565,260,age+stage_num,log1p,0.2576891135721485
TUBGCP3,0.8527578827616412,-0.15927961379571542,0.4390379381311038,0.569662977638103,1.2765372424712704,260,age+stage_num,log1p,0.5034139738278929
OPRM1,0.08103986235267473,-2.5128141175540755,0.024044600435197568,0.00913638647782579,0.7188245928606279,260,age+stage_num,log1p,0.08640514980352
TCF7,0.5644093743477592,-0.571975449737162,0.3381376961031625,0.17510724562776528,1.8192162220905717,260,age+stage_num,log1p,0.4091576811114707
DDX3X,0.5539303318271027,-0.5907163549673786,0.22866959609263698,0.21171900824175688,1.449273804304393,260,age+stage_num,log1p,0.30188359708098417
CA4,0.1083277885201744,-2.222593569521096,0.017501360311179513,0.01731796599182431,0.6776147828914552,260,age+stage_num,log1p,0.08123764658661331
ZNF512B,0.8044554556345117,-0.21758968308881968,0.6785767965871506,0.28745289697853205,2.251320431633921,260,age+stage_num,log1p,0.7206949915265563
DNAJC5,0.2910459759765776,-1.234274031243573,0.09886798067810733,0.06719950726138013,1.2605413876425928,260,age+stage_num,log1p,0.17026156783360286
TPD52L2,0.6120264522542741,-0.49097977476617943,0.2650220157798941,0.2581172110926902,1.4511871435200132,260,age+stage_num,log1p,0.33815711445299107
FMR1,0.6339937768066206,-0.4557161403555141,0.27516449817520616,0.2796495543447653,1.437327908393454,260,age+stage_num,log1p,0.34788545401574184
BCL11A,0.7058446394059915,-0.3483601232036946,0.5471492275089975,0.22707735872701884,2.194039325501868,260,age+stage_num,log1p,0.6040813678269744
IL4,0.2848286916299888,-1.255867361435734,0.060092890365964255,0.07691347299513447,1.0547876778465504,260,age+stage_num,log1p,0.12718824845795312
DLG3,0.29078455593334235,-1.2351726436280712,0.13837068747870757,0.05676529246100707,1.4895661469098163,260,age+stage_num,log1p,0.21098059003860462
GNB1L,0.7794620310726014,-0.24915130100662694,0.46590051389356446,0.3989740562065732,1.5228084343640966,260,age+stage_num,log1p,0.5284997369596318
DBH,0.6259451196627166,-0.4684925799955466,0.4170421895883223,0.2019118045649705,1.9404873017392024,260,age+stage_num,log1p,0.483667092936444
MMP11,1.140597955930931,0.13155264763886312,0.697583169109529,0.5874412570146509,2.214627729222246,260,age+stage_num,log1p,0.7369155019626963
VPREB3,0.30573011686933727,-1.1850525372102683,0.1136190095188409,0.07043196998624181,1.3271090440775302,260,age+stage_num,log1p,0.18577013666338157
HIP1R,0.7154328703768108,-0.33486750636229556,0.5007450055144025,0.26991865667933496,1.8962905280892697,260,age+stage_num,log1p,0.5608622914110624
NSUN5,0.7015532222367582,-0.3544585131275811,0.5927784420688855,0.19138596832364332,2.571645810514605,260,age+stage_num,log1p,0.6445210869048531
HOXA10,0.7310748242070169,-0.313239465774323,0.5818704017246351,0.23974885670559445,2.2292927938573524,260,age+stage_num,log1p,0.634729740340392
MMP14,0.24198662186853517,-1.4188728358885097,0.08132499871132728,0.04907929514779389,1.1931207444403893,260,age+stage_num,log1p,0.15109593793162235
SLC7A7,0.1743180833094082,-1.7468735836482572,0.029863151183295553,0.03603426125732919,0.8432750695696652,260,age+stage_num,log1p,0.09222610042994644
OXA1L,0.20117832945050235,-1.603563553065753,0.04427639455090041,0.042168991843317044,0.9597744330923338,260,age+stage_num,log1p,0.10911735891965824
ICAM4,0.8971416248791366,-0.10854154211851295,0.8544309596116187,0.2813720868540625,2.8604937472288454,260,age+stage_num,log1p,0.8751491029402535
ILF2,0.15474054548603097,-1.8660054646891244,0.03680853221274131,0.026844694374181497,0.89196904548646,260,age+stage_num,log1p,0.10041717289100202
SNAPIN,0.9907826421774836,-0.009260100517683608,0.9834057428814674,0.41401249244986676,2.3710643083048137,260,age+stage_num,log1p,0.9857120077236959
S100A4,0.7332551593993862,-0.3102615348051295,0.4865294828349137,0.3059993544684096,1.7570727550058471,260,age+stage_num,log1p,0.5478112897615144
S100A5,0.7535564147152548,-0.28295139349227044,0.45734065851570926,0.3573224923308652,1.5891730365316803,260,age+stage_num,log1p,0.5207827786992232
S100A6,0.6755504695168041,-0.39222741006226775,0.4683409359944568,0.23402914042681774,1.9500496221626875,260,age+stage_num,log1p,0.5307398277898903
SCN4A,0.3250113562079967,-1.1238951550844118,0.05743938659990113,0.1019482883447506,1.036136882523741,260,age+stage_num,log1p,0.12438228159069786
ICAM2,0.5543547068115774,-0.589950532114195,0.17311642813135777,0.23722448708034122,1.295436001343626,260,age+stage_num,log1p,0.24719279795379043
MAPK7,0.08727116478673232,-2.4387351709642537,0.016361051513040355,0.011918045394382725,0.6390524579494155,260,age+stage_num,log1p,0.08094766162165955
EPN2,0.10542805423983187,-2.2497265090332608,0.021218531422140165,0.015553643908993237,0.7146283331309975,260,age+stage_num,log1p,0.08453019715565234
B9D1,0.11411713315720061,-2.1705298742527632,0.010685132433793374,0.02155865388093077,0.6040599822207458,260,age+stage_num,log1p,0.08094766162165955
SEC24B,0.35244470045141585,-1.04286154718849,0.09012980303309902,0.10551015018178336,1.1773015834237215,260,age+stage_num,log1p,0.1607326106011965
N4BP3,0.16904530100732698,-1.7775885466811372,0.03737481145831645,0.03170538861154288,0.9013077916431562,260,age+stage_num,log1p,0.1012629350862508
NHP2,0.48524571267502586,-0.7230998922630827,0.2549983269208511,0.13971282764788712,1.6853384591350702,260,age+stage_num,log1p,0.3283687893988063
ZNF276,0.4824423017077646,-0.7288939473064078,0.238070783658768,0.14373859331059136,1.6192629210872869,260,age+stage_num,log1p,0.31126031049622116
C1QL4,0.9697722544143094,-0.030694024315621436,0.9172130017769621,0.5436477191092518,1.7299037453384711,260,age+stage_num,log1p,0.9286196036200689
MFSD10,0.36635953902081153,-1.0041400807164804,0.14047726197416804,0.09639305055433635,1.3924168916708644,260,age+stage_num,log1p,0.2132416772497998
LUZP1,0.14802136850598652,-1.9103986338428642,0.03860372973288484,0.02421806016606397,0.9047101784430833,260,age+stage_num,log1p,0.10276045378681704
POLDIP2,0.505737427250358,-0.6817376628570138,0.19571777411775546,0.18006161309668903,1.4204601465192264,260,age+stage_num,log1p,0.26916359945787244
SEBOX,0.41055165671018684,-0.8902535194921933,0.2018538170476337,0.10462276198041964,1.6110515497480755,260,age+stage_num,log1p,0.2752497164267683
IFT20,0.11462392776857849,-2.1660987027037546,0.08826859450048781,0.009497806953179927,1.383334582589868,260,age+stage_num,log1p,0.1587834028676135
COL6A1,0.10010097187408776,-2.3015758836762488,0.016627432430922757,0.015219036630456184,0.6583993989530571,260,age+stage_num,log1p,0.08094766162165955
PCBP3,0.15974386867885895,-1.8341835671880693,0.03144354091734284,0.03004236112405342,0.8494040623211024,260,age+stage_num,log1p,0.09390827650285101
ARAF,0.2553929976075815,-1.364951753114371,0.11917633713114602,0.0458767676686689,1.4217562949957196,260,age+stage_num,log1p,0.19134892988556704
CFP,0.21974732973620795,-1.5152768938617465,0.1676791199875927,0.025531606164306643,1.8913376861382851,260,age+stage_num,log1p,0.2416084412210604
TIMP1,0.16506400071040644,-1.801421997195384,0.025969279039623053,0.03380749665370856,0.8059196044477388,260,age+stage_num,log1p,0.08812980517695511
CNNM3,0.32613391573720013,-1.120447197494332,0.07791758722681358,0.09384193917210787,1.1334306593878762,260,age+stage_num,log1p,0.1475584408342945
MCM3AP,0.36090604999348785,-1.0191376038455071,0.36858793321942807,0.03913568792837786,3.32824549194786,260,age+stage_num,log1p,0.43840135339091374
PCNT,0.9339512488241797,-0.06833103823528124,0.8350516158169664,0.49090460006129394,1.776852233756487,260,age+stage_num,log1p,0.857922975193526
FTCD,0.3793279645511909,-0.96935410626837,0.17335991539986884,0.09396684767546501,1.5312815982452024,260,age+stage_num,log1p,0.2473702204406892
MXD1,0.4032771500527106,-0.9081312361522161,0.2541662054194537,0.08466472614885519,1.920899849941055,260,age+stage_num,log1p,0.32751377346164195
OCRL,0.49240795749799615,-0.7084477241647352,0.21909158517379246,0.15908723374822403,1.5241046744899798,260,age+stage_num,log1p,0.2925999033709559
CALM1,0.7962217866710622,-0.22787750547571678,0.6312565678087753,0.31397567518311154,2.0191663994350075,260,age+stage_num,log1p,0.6788564300928306
AGPAT3,0.8238282508877958,-0.19379320418652043,0.5267711393302523,0.45208213600881575,1.50126035271522,260,age+stage_num,log1p,0.5859343585409776
DPP9,0.30790523415281085,-1.1779632246742147,0.10640540262609795,0.07368717773220032,1.2865960691729472,260,age+stage_num,log1p,0.17841200094607598
RAMP2,0.7003755658339822,-0.35613856519555886,0.4687605840901109,0.267244497644265,1.8354949775999523,260,age+stage_num,log1p,0.5311273720984547
LSR,0.12227732340561866,-2.101463671260091,0.02065094433543016,0.02062660545761654,0.7248766089972989,260,age+stage_num,log1p,0.08439517156205868
GRAMD1A,0.16981091769962248,-1.773069709765387,0.022899079303247284,0.03686352472290889,0.7822298053899318,260,age+stage_num,log1p,0.08587285383383525
HPN,0.35638907444964996,-1.0317322391593788,0.26085223420508036,0.0590011327483685,2.1527243032565377,260,age+stage_num,log1p,0.33411144042717106
GABRG1,1.0652669728781736,0.06322544650556687,0.8477122223152872,0.5587458941489074,2.030965659682507,260,age+stage_num,log1p,0.8693227755629501
CKB,0.1951989385363246,-1.6337360428441359,0.15618802520752126,0.020407024284596613,1.8671328594668264,260,age+stage_num,log1p,0.22922884652465592
SP1,0.3835776237952235,-0.958213269803479,0.14419543891213152,0.10600651265587047,1.3879505116258728,260,age+stage_num,log1p,0.2170310353253244
ITGB7,0.11278112412428376,-2.182306293244691,0.012047436279509542,0.020529828554400616,0.6195659123519873,260,age+stage_num,log1p,0.08094766162165955
MYG1,0.2901770212535932,-1.2372641241151354,0.1431055164403445,0.05539233820689228,1.5201146293754257,260,age+stage_num,log1p,0.2158706916726561
RARG,0.13001258691137169,-2.0401240108183734,0.031006335899119213,0.02036585179542558,0.8299811333785535,260,age+stage_num,log1p,0.09327992969432772
PFDN5,0.11361073394109558,-2.174977288240788,0.0175218181544031,0.018883977690371076,0.6835105970928931,260,age+stage_num,log1p,0.08123764658661331
EFNB2,0.8436300201880014,-0.17004124520223568,0.5818124469677963,0.4606199720613782,1.5451166995155197,260,age+stage_num,log1p,0.634729740340392
RRP15,0.10802554100791419,-2.2253875890034416,0.01654482198698335,0.017504815819848023,0.6666461178540904,260,age+stage_num,log1p,0.08094766162165955
SRR,0.07882329701997863,-2.5405466783517445,0.015104924177892103,0.01015491213911531,0.6118331766916753,260,age+stage_num,log1p,0.08094766162165955
SYNC,0.32695966603755894,-1.1179184611434494,0.0978568266939506,0.08702438320741472,1.228421498381659,260,age+stage_num,log1p,0.1689670267255602
FNDC5,0.25123717541549,-1.3813578640340238,0.0726410410224107,0.05559853469052482,1.1352838462757318,260,age+stage_num,log1p,0.14125175527068679
ACP5,0.09036869358081354,-2.403857381509897,0.015065090129424885,0.013009323025815343,0.6277421786896664,260,age+stage_num,log1p,0.08094766162165955
CNN1,0.7518732044881823,-0.28518758030168795,0.4995511892433918,0.328561217865288,1.720572255302236,260,age+stage_num,log1p,0.5599378475071194
FBXO9,0.11928373540029294,-2.1262502927828235,0.014820713699567827,0.021569349417923628,0.6596679971823097,260,age+stage_num,log1p,0.08094766162165955
VPS50,0.46992669098949175,-0.7551785730617532,0.1847081887801719,0.15395795339826132,1.4343597718078471,260,age+stage_num,log1p,0.2587495214960543
HARS1,0.3433806902012047,-1.068915563313527,0.12699713692017284,0.08700728491965005,1.3551773108647647,260,age+stage_num,log1p,0.19916649545110462
ZMAT2,0.2501644542247487,-1.3856367604875948,0.09050223457888602,0.0502872796309233,1.2444947234545272,260,age+stage_num,log1p,0.16117175290825836
UBE2C,0.2715172793402152,-1.3037294976546459,0.12878752280755112,0.05048695443733514,1.4602115299273284,260,age+stage_num,log1p,0.20107613578069367
SMG5,0.5361928039734745,-0.6232614736853375,0.18706187028216473,0.21242427434742073,1.3534362959043231,260,age+stage_num,log1p,0.26077313218317877
CCT3,0.56179529936052,-0.5766177314518042,0.25694274608261036,0.20731141682670584,1.5224147478930306,260,age+stage_num,log1p,0.33040672604097987
GLMP,0.08352926464728833,-2.482558233709456,0.013048434873754497,0.011765168677280254,0.5930334059715013,260,age+stage_num,log1p,0.08094766162165955
MEF2D,0.12127443195245534,-2.1096992688242646,0.010989676414654436,0.02385673807407018,0.6164919864453826,260,age+stage_num,log1p,0.08094766162165955
SND1,0.14396556816822886,-1.9381811179403317,0.04315718493892838,0.021999722759532277,0.9421066367311618,260,age+stage_num,log1p,0.10775115341542962
COL18A1,0.6778341069516428,-0.38885270099310565,0.5034614066976266,0.21697341978793322,2.1175823149029034,260,age+stage_num,log1p,0.5636278676764704
SLC19A1,0.23807799138155397,-1.435156964110424,0.08080987992227218,0.04754018682455707,1.1922782337699276,260,age+stage_num,log1p,0.15067985381007723
KPNB1,0.06668053708262839,-2.707842166503482,0.10066536060429285,0.002630034496798224,1.6905839185914289,260,age+stage_num,log1p,0.17231541138734832
NPEPPS,0.4884021031187597,-0.7166162306148923,0.4644787750162186,0.07159554986637193,3.331724035586561,260,age+stage_num,log1p,0.5273165313108957
TBX21,0.14416518095411274,-1.9367955468520202,0.034660977587707295,0.023899094600707643,0.8696396138336002,260,age+stage_num,log1p,0.0975263655228675
TCF25,0.334002269268472,-1.0966074918115352,0.15999565004661515,0.07234763554278638,1.5419649175751406,260,age+stage_num,log1p,0.23337584308633708
TUBB6,0.3876698193621925,-0.9476012826740424,0.44459184016196607,0.03414613942331055,4.401314215384416,260,age+stage_num,log1p,0.508673464772897
DEF8,0.501636336049153,-0.6898798519977172,0.2261191620423712,0.1641513768889133,1.532969253222355,260,age+stage_num,log1p,0.2995285016226161
MEOX1,0.039275216965046204,-3.2371615706024657,0.005802913829335267,0.003938150560159184,0.3916921519600567,260,age+stage_num,log1p,0.08094766162165955
SOST,0.07817034771293953,-2.548864888596307,0.011964193085918241,0.010709288705882085,0.5705890866688108,260,age+stage_num,log1p,0.08094766162165955
NKX2-1,0.4223442299906092,-0.861934586579213,0.16298028474940085,0.12582747951660248,1.4176128242545363,260,age+stage_num,log1p,0.23620656506490997
PAX9,0.3526372337299317,-1.042315416947542,0.12447774849563915,0.09328324114986522,1.333069231727463,260,age+stage_num,log1p,0.19660197069662994
IRX2,0.5216053259096674,-0.6508440577054362,0.21180748886409048,0.18777999105630966,1.4488876822650603,260,age+stage_num,log1p,0.28537986653474195
ITGA3,0.31956513279264903,-1.1407941674349253,0.10802535316930421,0.07949671156177256,1.284605011836623,260,age+stage_num,log1p,0.18000262192176653
SGCA,0.9394538095497313,-0.06245662626569097,0.822221533256715,0.5448377384249253,1.6198831285603301,260,age+stage_num,log1p,0.8467377389015956
DLX3,0.08129307262173131,-2.509694473663527,0.010804715030030674,0.011802166706608707,0.5599449508353048,260,age+stage_num,log1p,0.08094766162165955
TULP3,0.5637101567869327,-0.5732150659853814,0.3922788503585962,0.1516057086444961,2.0960235845069177,260,age+stage_num,log1p,0.46017650196024706
GTF2H4,0.06595469922595204,-2.7187871479834866,0.009746125363582223,0.008392459817982943,0.5183250732597834,260,age+stage_num,log1p,0.08094766162165955
TUBB,0.740791359376636,-0.3000362596266201,0.6860666802862305,0.17292180860373163,3.173525899122719,260,age+stage_num,log1p,0.7270520677417306
ELL2,0.09488312927584144,-2.355109362870173,0.021164895428253522,0.012808377923636266,0.702884336709216,260,age+stage_num,log1p,0.08453019715565234
JUP,0.4909423842729023,-0.7114285017126302,0.29868839799171426,0.12833126998879163,1.878142596863672,260,age+stage_num,log1p,0.37036819758229156
FKBP10,0.6201393518381595,-0.4778110651686864,0.24799875364913648,0.27569229116806815,1.394934961978347,260,age+stage_num,log1p,0.3214441768062206
KLHL10,0.10900180331123983,-2.216390852750031,0.01670219131152445,0.017746729416812972,0.6694976210008574,260,age+stage_num,log1p,0.08094766162165955
MNX1,0.10108503140970879,-2.2917932211901815,0.01417800993033224,0.016193264903508673,0.6310144146958151,260,age+stage_num,log1p,0.08094766162165955
NOM1,0.09308926170163426,-2.3741964429021163,0.010391291600552988,0.015144569167506531,0.5721926156042707,260,age+stage_num,log1p,0.08094766162165955
ERGIC1,0.08865810013108102,-2.4229678785990796,0.011520007449182919,0.013533279612182822,0.5808096000452757,260,age+stage_num,log1p,0.08094766162165955
TNK1,0.20497277436701028,-1.5848781166292911,0.07226111951685865,0.03640562093026048,1.1540481155970959,260,age+stage_num,log1p,0.14079356841870624
TCEA3,0.46202153333360774,-0.7721437800393586,0.17905919084194089,0.14980015264224833,1.4249911865826395,260,age+stage_num,log1p,0.25278618426354516
IFRD1,0.5423664032715932,-0.6118134851453226,0.3481186514315272,0.15109103160048523,1.9469144679320585,260,age+stage_num,log1p,0.4189738468522525
STK38L,0.06392735642276742,-2.7500078961805317,0.008255253134245369,0.008308103756092304,0.49189406141043585,260,age+stage_num,log1p,0.08094766162165955
BRPF1,0.1797750642924317,-1.7160488523664332,0.01899304203348058,0.04285539102164982,0.7541425470840036,260,age+stage_num,log1p,0.0820977400709152
AKR1B1,0.05852041754420284,-2.8383795677872667,0.00661145437540721,0.007545506884200646,0.4538647067857844,260,age+stage_num,log1p,0.08094766162165955
HOXC13,0.5037258746169317,-0.6857230584473744,0.3521219146509199,0.11882200265581401,2.135461034885842,260,age+stage_num,log1p,0.42260191529314073
HOXC11,0.11983366921092237,-2.121650587620286,0.029133294291987598,0.017815483544337846,0.8060465067262635,260,age+stage_num,log1p,0.09121021436314816
HOXC8,0.06622172046051326,-2.71474676622027,0.016621697381182306,0.00718036632488445,0.6107371215243582,260,age+stage_num,log1p,0.08094766162165955
HOXC6,0.09832151646160901,-2.319512390108467,0.021814574621852836,0.013546381444437292,0.7136312113284079,260,age+stage_num,log1p,0.08511787932149009
TAT,0.3249636468105775,-1.1240419588761987,0.0865465370451739,0.0898638139661787,1.175126751110008,260,age+stage_num,log1p,0.15682260031357226
MARVELD3,0.4459364595737493,-0.8075788044349382,0.153040546834011,0.14729436650460892,1.3500810023915457,260,age+stage_num,log1p,0.22629816108332626
DDX18,0.9169289389926619,-0.08672530264807435,0.7761845130854675,0.5042815554048425,1.6672405923854166,260,age+stage_num,log1p,0.8066161830765093
UBL3,0.5275264384724234,-0.6395562945610279,0.2928891758451276,0.16020124995122773,1.7370909613509353,260,age+stage_num,log1p,0.3647978561181868
GRAMD2B,0.18055509454909838,-1.7117193148243104,0.04770442265038725,0.03316950967698819,0.9828346118197412,260,age+stage_num,log1p,0.11282265062931807
EEF1E1,0.25394146649191324,-1.3706514854027947,0.04294521618837731,0.0673549503233469,0.957409486526055,260,age+stage_num,log1p,0.10743766632676724
AKT1,0.21447331779004344,-1.539569940938675,0.0845931564665782,0.03728307464916445,1.233771744329564,260,age+stage_num,log1p,0.15482143730675635
CLDN15,0.11903224472467822,-2.1283608585018157,0.020248452017232924,0.01974016339610636,0.7177587641949501,260,age+stage_num,log1p,0.08390449096707793
